datasetId,openFemaDataSet,datasetVersion,name,title,description,type,sortOrder,isSearchable,isNestedObject,isNullable,primaryKey,id,lastRefresh,hash
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,liqPeriodDate,Liquidation Period Date,The Disaster Liquidation Period is the time after the grant performance period ends when a non-federal entity must liquidate all obligations incurred during the performance period,date,17,1,0,1,0,ebaf004a-a0f2-4cea-afcf-fbc12056387c,2023-05-21T01:46:53.955Z,f3f4df666ad839518721cc2b49fae10ef42f5667
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,liqPeriodMaxDate,Liquidation Period Latest Extension Date,The date of the latest Liquidation Period Extension,date,18,1,0,1,0,818440aa-da19-4e60-8f17-58af9d6f03d5,2023-05-21T01:46:53.955Z,f866d280a768bfac845f9e8e7e893cae18321a7c
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,liqPeriodMaxPopNum,Liquidation Period Latest Extension Number,The number of the latest Liquidation Period Extension,smallint,19,1,0,1,0,b69bc229-7a42-46e4-8e69-fc9f6d760051,2023-05-21T01:46:53.955Z,ed7848246825a909ec01ea5abe947c251c6a66a2
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,liqPeriodMaxExtDate,Additional Extension after Liquidation Period Date,The date of the latest additional extension granted after the Liquidation Period end date,date,20,1,0,1,0,d49c0a1f-c05e-4e1f-97a7-16459f86183a,2023-05-21T01:46:53.955Z,e94928aaff4d3b8aad7c839f7f776b07d4e66ce4
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,liqPeriodMaxExtNum,Additional Extension after Liquidation Period Number,The number of the latest additional extension granted after the Liquidation Period end date,smallint,21,1,0,1,0,a4a8ff5f-24c3-4a6e-827e-85f90eb63f8a,2023-05-21T01:46:53.955Z,99a3c1dc417ba42412940dab84f975d54db481c2
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,lockedInCeilingAmount,Locked In Ceiling Amount,"The level of HMGP funding available in dollars to a Recipient/Grantee for a particular disaster declaration. This dollar amount, also known as the 'lock-in' value for HMGP, is the maximum that FEMA can obligate for eligible HMGP activities","decimal(14,2)",22,1,0,0,0,2d690569-f65a-454f-ad8c-079237b65666,2023-05-21T01:46:53.955Z,7f985c7269cf54cbb9750a99200c132f45f10204
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,mitigationDollarsAvailable,Mitigation Dollars Available,The remaining amount available to Recipients for eligible projects,"decimal(14,2)",23,1,0,0,0,408d68a2-5d2e-4030-8f7e-e40174387eaf,2023-05-21T01:46:53.955Z,6da4929afb43737916d8766becc4890e451da0ac
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedTotalAmount,Total Amount Obligated,Total amount obligated for the disaster in dollars. This amount includes Recipient/Grantee and Subrecipient/Subgrantee admin costs. This field name was previously referred to as obligated total amount.,"decimal(14,2)",24,1,0,0,0,99d6738a-4d10-47b9-8b94-e11307649aa9,2023-05-21T01:46:53.955Z,1debbce71db6db42cf712abcf06efb29a485e1a2
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedInitiativeAmount,Initative Project Amount Obligated,"Total amount obligated for 5% initiative projects in dollars. The 5% Initiative allows Recipients/Grantees under the HMGP to use up to five percent of total HMGP grant funds for projects that are difficult to evaluate using FEMA-approved cost-effectiveness methodologies, but which otherwise meet HMGP eligibility requirements. This field name was previously referred to as obligated initiative amount.","decimal(14,2)",25,1,0,0,0,96687232-4735-47e8-8488-c3f1b685d980,2023-05-21T01:46:53.955Z,0b7d351022c14fe6d06ce2c27144c8c93ad80c4c
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedPlanningAmount,Planning Project Amount Obligated,Total amount obligated for planning projects in dollars. Up to 7% of a Recipient/Grantee's HMGP funding can be used for mitigation planning related activities. This field name was previously referred to as obligated planning amount,"decimal(14,2)",26,1,0,0,0,f4ef97c8-d83b-451c-a3b3-cbcab8778c57,2023-05-21T01:46:53.955Z,fe18ff7ad026ebbc3cce30fddf4424bda5846c1d
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedRegularAmount,Regular Project Amount Obligated,"Total amount obligated for regular projects in dollars. This field name was previously referred to as obligated regular amount. For more information on eligible mitigation activities, visit: https://www.fema.gov/grants/mitigation","decimal(14,2)",27,1,0,0,0,203b2de1-e649-4472-b50f-ed195dda62d6,2023-05-21T01:46:53.955Z,d7291c5fb867135f95fbf7a7ae3852aa1c09df09
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedRecipientAdmin,Recipient Administrative Costs Obligated,"Total amount obligated for Recipient Administrative Costs in dollars. Recipient Administrative Costs are provided to the Recipient for overtime pay, per diem, and travel for employees performing grant administration tasks. Recipient Administrative Costs only apply to disasters declared prior to November 13, 2007. This field name was previously referred to as Obligated Grantee Admin","decimal(14,2)",28,1,0,0,0,e821b4e8-3e47-424f-94d8-fff501e4f412,2023-05-21T01:46:53.955Z,cf3bfc78cf5459bc463ac900467d97c69d0a17b4
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedSubrecipientAdmin,Subrecipient Administrative Costs Obligated,"Total amount obligated for Subrecipient Administrative Costs in dollars. Subrecipient Administrative Costs are provided to the Subrecipient for the preparation of applications, quarterly reports, audits, related field inspections, recordkeeping, and the filing of reimbursement claims to the Recipient. Subrecipient Administrative Costs only apply to disasters declared prior to November 13, 2007. This field name was previously referred to as obligated Subgrantee Admin","decimal(14,2)",28,1,0,0,0,132fdf80-90eb-475f-9981-1e6684df933d,2023-05-21T01:46:53.955Z,cd14466efd8c8151904827f6c79738743545f735
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedRecipientMgmtAmt,Recipient Management Costs Obligated,"Total amount obligated for Recipient Management Costs in dollars. Management Costs are any indirect costs, administrative expenses, and any other expenses not directly chargeable to a specific project that are reasonably incurred by a recipient or subrecipient in administering and managing an HMGP grant award. Recipient Management Costs only apply to disasters declared on or after August 1, 2017. This field name was previously referred to as Obligated SMC Amount","decimal(14,2)",29,1,0,0,0,202144f8-87eb-4aa5-959a-0066a1c078f0,2023-05-21T01:46:53.955Z,9f7ce82d10968212f0dce710b19ecd9ba0015283
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,obligatedSubrecipMgmtAmt,Subrecipient Management Costs Obligated,"Total amount obligated for Subrecipient Management Costs in dollars. Subrecipient Management Costs are any indirect costs, administrative expenses, and any other expenses not directly chargeable to a specific project that are reasonably incurred by a recipient or subrecipient in administering and managing an HMGP grant award. Subrecipient Management Costs only apply to disasters declared on or after August 1, 2017","decimal(14,2)",30,1,0,0,0,2485a207-c17d-4764-82cd-e9a6aafbce95,2023-05-21T01:46:53.955Z,3032cc2b536735864e6c1456f23afb8d76baa5ee
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,pendingProjectsQuantity,Pending Project Quantity,Number of pending projects for the disaster,smallint,31,1,0,1,0,61699965-33c6-4ffc-81c6-4ecda957986e,2023-05-21T01:46:53.955Z,eade30a4a81dcf5e261f08b950bf5733d379eb0d
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,pendingFedShareProposedAmt,Pending Project Federal Share Proposed Amount,Proposed federal share of the pending projects for the disaster,"decimal(14,2)",32,1,0,1,0,d301f9a9-b962-4714-a2cb-58645d36723e,2023-05-21T01:46:53.955Z,3abec8cd5a1ab5b4935a649c81eaad1a3c7e78ff
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,hash,Hash,MD5 hash of fields and values of the record,text,33,0,0,0,0,8115f998-7da3-4e2d-b509-2c7bbc1b2d24,2023-05-21T01:46:53.955Z,c673824fb4fb556cbdcb576b30c9225a3e4a528d
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,lastRefresh,Last Refresh,Date the record was last updated in the API data store,datetimez,34,1,0,0,0,f89e70da-0e12-4d88-ab2d-b17f3d93c7a9,2023-05-21T01:46:53.955Z,1acf515e962026f3d9619202362588d085f37dd0
openfema-46,HazardMitigationGrantProgramDisasterSummaries,2,id,ID,Unique ID assigned to the record,uuid,35,1,0,0,0,547eda2f-7c3b-47ed-be7d-be571fe88b64,2023-05-21T01:46:53.955Z,11f8717e9544cc3660e8414bd077d2dd1f490f57
openfema-47,DisasterDeclarationsSummaries,2,femaDeclarationString,FEMA Declaration String,"Agency standard method for uniquely identifying Stafford Act declarations - Concatenation of declaration type, disaster number and state code. Ex: DR-4393-NC",text,1,1,0,0,0,4e24ac69-f69a-4a62-b26c-5d3239a51cc5,2023-05-21T01:46:53.955Z,390af6768f57f6c2d24937c2a3e9d46a5bf90448
openfema-47,DisasterDeclarationsSummaries,2,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster.  For more information on the disaster process, please visit https://www.fema.gov/disasters/how-declared",smallint,2,1,0,0,1,a4dd2827-ebb8-4ab0-9720-f47d2d8f6a84,2023-05-21T01:46:53.955Z,161ccf18b11303cf5e84510024f743d0461a46cb
openfema-47,DisasterDeclarationsSummaries,2,state,State,"The name or phrase describing the U.S. state, district, or territory",text,3,1,0,0,0,4547ad4d-0d58-4eb1-a7c4-7acb2f2b121e,2023-05-21T01:46:53.955Z,8791c4c48a051f96487e5ca2bc43273424bee5fa
openfema-47,DisasterDeclarationsSummaries,2,declarationType,Declaration Type,"Two character code that defines if this is a major disaster, fire management, or emergency declaration. For more information on the disaster process, please visit https://www.fema.gov/disasters/how-declared",text,4,1,0,0,0,7ff6e58b-ecda-4f58-9055-ab35a0c9d0f3,2023-05-21T01:46:53.955Z,04a7d76b272470a952842b0be1f8208c5b2416c9
openfema-47,DisasterDeclarationsSummaries,2,declarationDate,Declaration Date,Date the disaster was declared,date,5,1,0,0,0,1100c370-df86-4c65-b0d8-569001334585,2023-05-21T01:46:53.955Z,78ddbe7b9a3e3ef737eda842d1697219898ef7d2
openfema-47,DisasterDeclarationsSummaries,2,fyDeclared,FY Declared,Fiscal year in which the disaster was declared,smallint,6,1,0,0,0,24e5adb6-8c14-4be7-8c95-8e1ebbc2157b,2023-05-21T01:46:53.955Z,5c13d8bcdc584f35d36c414a0912c3678a3883b7
openfema-47,DisasterDeclarationsSummaries,2,incidentType,Incident Type,"Type of incident such as fire or flood. For more information on incident types, please visit https://www.fema.gov/disasters/how-declared.",text,7,1,0,0,0,2fa98b42-bbb2-4ce0-a817-5477d208c9a1,2023-05-21T01:46:53.955Z,0d4796b128f5c7435b1ca197f7a7043d9443e7a1
openfema-47,DisasterDeclarationsSummaries,2,declarationTitle,Declaration Title,Title for the disaster,text,8,1,0,0,0,28a2c59c-337f-40f7-b2a1-e0d7fbd4db5c,2023-05-21T01:46:53.955Z,0472559650979612eb9e4758c878ba67399dba7f
openfema-47,DisasterDeclarationsSummaries,2,ihProgramDeclared,IH Program Declared,"Denotes whether the Individuals and Households program was declared for this disaster. For more information on the program, please visit https://www.fema.gov/assistance/individual/program. To determine which FEMA events have been authorized to receive Individual Assistance, use both ihProgramDeclared and iaProgramDeclared. For more information see https://www.fema.gov/about/openfema/faq",boolean,9,1,0,0,0,865e4ce4-c5c3-468d-9986-5e24223ddd08,2023-05-21T01:46:53.955Z,6f94e7d299a94584be5caa4ab60e8162d02079f6
openfema-47,DisasterDeclarationsSummaries,2,iaProgramDeclared,IA Program Declared,"Denotes whether the Individual Assistance program was declared for this disaster. For more information on the program, please visit https://www.fema.gov/assistance/individual/program. To determine which FEMA events have been authorized to receive Individual Assistance, use both ihProgramDeclared and iaProgramDeclared. For more information see https://www.fema.gov/about/openfema/faq",boolean,10,1,0,0,0,20ce0442-b5ea-4305-89ef-e83c13de25f2,2023-05-21T01:46:53.955Z,fc280c2bf318f31addfa79dbc54ee803327861aa
openfema-47,DisasterDeclarationsSummaries,2,paProgramDeclared,PA Program Declared,"Denotes whether the Public Assistance program was declared for this disaster. For more information on the program, please visit https://www.fema.gov/assistance/public/program-overview",boolean,11,1,0,0,0,26c00b38-6e73-4296-a3d3-a13937263cf0,2023-05-21T01:46:53.955Z,fc307ae80944fe012cd08beb709b688c1ecb3119
openfema-47,DisasterDeclarationsSummaries,2,hmProgramDeclared,HM Program Declared,"Denotes whether the Hazard Mitigation program was declared for this disaster. For more information on the program, please visit https://www.fema.gov/grants/mitigation/hazard-mitigation",boolean,12,1,0,0,0,1eefb390-6037-4fe1-99ad-e2728dad512e,2023-05-21T01:46:53.955Z,1ca98af4b96853bbc6608d5dd90ee538d81602d8
openfema-47,DisasterDeclarationsSummaries,2,incidentBeginDate,Incident Begin Date,Date the incident itself began,date,13,1,0,0,0,3a283fcd-86cd-448b-bc43-27d9943a152f,2023-05-21T01:46:53.955Z,a6f7dc2c52805a571b7256d4dc438b3e7768f575
openfema-47,DisasterDeclarationsSummaries,2,incidentEndDate,Incident End Date,Date the incident itself ended,date,14,1,0,1,0,35933c89-c298-4de6-a7d4-0dc5c9cf8aff,2023-05-21T01:46:53.955Z,94f66b235067b4a3fa3160cddb297f8236068486
openfema-47,DisasterDeclarationsSummaries,2,disasterCloseoutDate,Disaster Closeout Date,Date all financial transactions for all programs are completed,date,15,1,0,1,0,b2d4d86b-65de-4e58-ac89-c2bcb33245fa,2023-05-21T01:46:53.955Z,b6591b775418d61ff19641820e77e33687e41a6e
openfema-47,DisasterDeclarationsSummaries,2,tribalRequest,Tribal Request,"Denotes that a declaration request was submitted directly to the President, independently of a state, by a Tribal Nation.",boolean,16,1,0,0,0,0afc17a6-3a38-4ce2-bd5e-474355a1f456,2023-05-21T01:46:53.955Z,ccc35cf24ba1dab92576577821b448554f0a035a
openfema-47,DisasterDeclarationsSummaries,2,fipsStateCode,FIPS State Code,"FIPS two-digit numeric code used to identify the United States, the District of Columbia, US territories, outlying areas of the US and freely associated states",text,17,1,0,0,0,7deb2766-792f-4784-9f54-a129d076d1d3,2023-05-21T01:46:53.955Z,b8fc0099d9f427b9f63bd85ced68b21ed8fb8adc
openfema-47,DisasterDeclarationsSummaries,2,fipsCountyCode,FIPS County Code,"FIPS three-digit numeric code used to identify counties and county equivalents in the United States, the District of Columbia, US territories, outlying areas of the US and freely associated states. Please note that Indian Reservations are not counties and thus will not have a FIPS county code, please utilize the placeCode field instead. If the designation is made for the entire state, this value will be 000 as multiple (all) counties cannot be entered.",text,18,1,0,0,0,4c200475-56ef-41e4-83e8-47d46597a9b4,2023-05-21T01:46:53.955Z,9755e212382feb59c739445c1f760c455fee27d6
openfema-47,DisasterDeclarationsSummaries,2,placeCode,Place Code,A unique code system FEMA uses internally to recognize locations that takes the numbers '99' + the 3-digit county FIPS code. There are some declared locations that dont have recognized FIPS county codes in which case we assigned a unique identifier,text,19,1,0,0,1,e65f80a4-4fbd-4967-a262-da219e9c50de,2023-05-21T01:46:53.955Z,93027ada59014cb3c603d095067323d051cc7666
openfema-47,DisasterDeclarationsSummaries,2,designatedArea,Designated Area,The name or phrase describing the geographic area that was included in the declaration,text,20,1,0,0,0,4e253796-1555-46ac-89bc-a2e0a3b7a748,2023-05-21T01:46:53.955Z,d49e1731a7b5c468e75921f35b64e3640719914c
openfema-47,DisasterDeclarationsSummaries,2,declarationRequestNumber,Declaration Request Number,Number assigned to the declaration request,text,21,1,0,0,0,677b4e30-6c90-4c7e-b15b-23308f2e45bb,2023-05-21T01:46:53.955Z,062746e1c8fbb635c79590d3f68a280e2499993b
openfema-47,DisasterDeclarationsSummaries,2,lastIAFilingDate,Last IA Filing Date,Last date when IA requests can be filed. Data available after 1998 only. The date only applies if IA has been approved for the disaster.,date,22,1,0,1,0,695b8d8e-e949-4cc7-b3a3-42e04e2cab72,2023-05-21T01:46:53.955Z,1d121d3553fdc1435932690ba99cd3200734ae8f
openfema-47,DisasterDeclarationsSummaries,2,lastRefresh,Last Refresh,Date the record was last updated in the API data store,datetimez,23,1,0,0,0,7b2c34e5-4b8a-4817-9769-da14157366bb,2023-05-21T01:46:53.955Z,31cf85855e11bc49cfedef0ed9d935f67304af71
openfema-47,DisasterDeclarationsSummaries,2,hash,Hash,MD5 Hash of the fields and values of the record,text,24,0,0,0,0,553f4259-f400-45f6-9fb2-e0cd745708bd,2023-05-21T01:46:53.955Z,e92f9c4ce3223f367ea43502f8e08a97ac80139d
openfema-47,DisasterDeclarationsSummaries,2,id,ID,Unique ID assigned to the record,uuid,25,1,0,0,0,fe4885b2-e123-4d15-ac37-a655c69a3927,2023-05-21T01:46:53.955Z,d423b59e98e812d57b8fd4e659b6e2bf3223e2fc
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,projectIdentifier,Project Identifier,"Single-value identifier that uniquely identifies a project. Disaster-based projects use the convention of DR-disaster number-project number-suffix (e.g., DR-1761-0001-M) while non-disaster projects use the unique project number (e.g., FMA-PJ-10-WA-2017-006)",text,1,1,0,0,0,f1614037-5022-4349-9ad4-33c60140a8a5,2023-05-21T01:46:53.955Z,886fc3c07da157e9dda5bb15a92b3254a1723ff4
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,programArea,Program Area,"Hazard Mitigation Assistance grant program areas such as FMA - Flood Mitigation Assistance grant program, HMGP - Hazard Mitigation Grant Program, LPDM - Legislative Pre-disaster Mitigation grant program, PDM - Pre-disaster Mitigation grant program, RFC - Repetitive Flood Claims grant program, SRL - Severe Repetitive Loss grant program",text,2,1,0,0,0,9112d1c4-daf2-4a2f-85db-48465704ab15,2023-05-21T01:46:53.955Z,10f8e07538ac344eeaf733f6ce805a2dd0026ea8
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,programFy,Program FY,"The fiscal year the disaster declaration date for disaster programs; the fiscal year from the Project Identifier for non-disaster programs (e.g., 2005 from PDMC-PJ-04-AL-2005-001)",smallint,3,1,0,0,0,0e555186-5288-4a79-bbbe-94b2b31f8e86,2023-05-21T01:46:53.955Z,4d806e9f5dc389873cfc91973667944a7f3b5f65
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster. Note, some older non-disaster projects will report a disaster number due to the system of record used at the time. For more information on the disaster process, please visit https://www.fema.gov/disasters/how-declared",smallint,4,1,0,0,0,4f357c4b-8c87-4949-88a4-e990e378e257,2023-05-21T01:46:53.955Z,0e2b4cfc966106ccfb88b121075b888c226206af
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,propertyAction,Property Action,"Indicates the mitigation measures performed at the property such as Acquisition, Elevation, Floodproofed, Relocation, Safe Room/Wind Shelter, Seismic Retrofit, Wildfire Retrofit, Wind Retrofit, and Other",text,5,1,0,1,0,835272bf-a65e-45af-8321-913825f3343f,2023-05-21T01:46:53.955Z,aa4f6c7fbcbcb6ae2cdafe2c8ae63cc1d9930447
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,structureType,Structure Type,"Type of structure such as 2-4 Family, Manufactured Home, Multi-Family Dwelling - 5 or More Units, Non-residential - Private, Non-residential - Public, Single Family, Vacant Land, and Other",text,6,1,0,1,0,f875e1ec-b85e-4432-90a3-f406aa943bd3,2023-05-21T01:46:53.955Z,92288e14ced068a9248cf43d4acbd83bc1d698bf
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,typeOfResidency,Type of Residency,"Primary function of residence such as Primary, Rental, Secondary, etc.",text,7,1,0,1,0,c078da54-26eb-4be7-be3d-cced3cb06f0a,2023-05-21T01:46:53.955Z,0033195de056e4a4d8d9224d811c09bc86f4f0ab
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,foundationType,Foundation Type,"Type of foundation for the property such as Crawl Space, Slab on Grade, etc.",text,8,1,0,1,0,a087b57f-23a8-4b28-9ec3-12c364fd9b3d,2023-05-21T01:46:53.955Z,7af94a0f6b3f82342439bc2f5c60063829eae943
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,county,County,"Full name of the county (e.g., Broward) where the property is located",text,9,1,0,1,0,17825604-54b1-48ae-9b60-bd1001047633,2023-05-21T01:46:53.955Z,bd851eff8068a4853bd7e820b86fbf484a7940e4
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,city,City,City where the property is located,text,10,1,0,1,0,997a4cf4-8b26-4710-93f0-c580ec23bdfc,2023-05-21T01:46:53.955Z,b0745a7576ac922ffed68ac09933d2f374bd6779
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,state,State,"Full name of the U.S. states, districts, and territories (e.g., Virginia) associated with the project",text,11,1,0,1,0,ef2c945d-38af-425c-b071-b50e0fe4fe9d,2023-05-21T01:46:53.955Z,822e87df685c32ad49db56e19ecd05842c78982f
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,stateNumberCode,State Number Code,"FIPS code corresponding to the U.S. states, districts, and territories (e.g., 51 represents Virginia/VA) associated with the project",text,12,1,0,1,0,1766ff24-dc52-4d4f-a310-74e883efe51a,2023-05-21T01:46:53.955Z,698d5450c905cbc7ed5fe4861b78374ad8bbde17
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,region,Region,Number (1-10) used to represent the Region associated with the project,smallint,13,1,0,1,0,c95c38d0-e778-4413-9f4f-717a82c1746e,2023-05-21T01:46:53.955Z,3478ade85ccefd39957d2db5c652a0a68b2e931a
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,zip,Zip,Zip code where the property is located,text,14,1,0,1,0,5fd6c219-fb5d-4672-8677-9e8bd364d39a,2023-05-21T01:46:53.955Z,3199dbd7ade8308d9a3feeb4377891a1736f0f1d
openfema-49,HazardMitigationAssistanceProjects,3,subrecipient,Subrecipient,Name of the subrecipient (previously referred to as subrecipient) involved in the project,text,16,1,0,1,0,7c9c0c3e-33f7-4141-8636-ae667e4b9639,2023-05-21T01:46:53.955Z,081fe13c5d08a9b8fd7e79fdaf344d09b8021e15
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,damageCategory,Damage Category,"Amount of damage, expressed as a percentage, to a structure relative to the market value of the structure before the damage occurred. Note, N/A may mean that the information was not collected or that it does not apply to the project type or funding program",text,15,1,0,1,0,749ca73d-8887-4873-956d-b79d5d6aa720,2023-05-21T01:46:53.955Z,d018b362e4e9ab4668d1caca25bf52a20c293571
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,actualAmountPaid,Actual Amount Paid,"Amount paid to property owner (excluding management/administrative costs). Note, the Actual Amount Paid field may not reflect the amount actually paid by FEMA to mitigate the structure. Often the negotiated price, based on fair market value, will be offset by duplication of benefits prior to settlement. In addition, the actual amount paid may not include ancillary costs such as appraisals, closing cost or legal fees, asbestos assessment and abatement and/or demolition costs",integer,16,1,0,1,0,0652a1a4-10c4-4adf-844c-deda238d70a5,2023-05-21T01:46:53.955Z,05fa3a27fba813f974dd2f9b5a68cbcb3e6c59a8
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,numberOfProperties,Number of Properties,Number of properties meeting this criteria,smallint,17,1,0,0,0,0c5e4f40-62f1-47e8-b815-a89efc5e8628,2023-05-21T01:46:53.955Z,3414d8544158617e83040d0e0d67222a4a5ba894
openfema-48,HazardMitigationAssistanceMitigatedProperties,3,id,ID,Unique ID assigned to the record,string,18,1,0,0,0,37f85554-3ec1-4d03-b2cd-091c0ac615b0,2023-05-21T01:46:53.955Z,1a8d9d1ef8466675f6b6105e492d294d06dcc883
openfema-49,HazardMitigationAssistanceProjects,3,projectIdentifier,Project Identifier,"Single-value that uniquely identifies the project. Disaster-based projects use the convention of DR-disaster number-project number-suffix (e.g., DR-1761-0001-M) while non-disaster projects use the unique project number (e.g., FMA-PJ-10-WA-2017-006)",text,1,1,0,0,1,d8e89ab7-5d24-48b7-94cb-fabe21544ae6,2023-05-21T01:46:53.955Z,ee5399292dfd35162e0a9cff7013e71bc38e38ab
openfema-49,HazardMitigationAssistanceProjects,3,programArea,Program Area,"Hazard Mitigation Assistance grant program areas such as BRIC - Building Resilient Infrastructure and Communities grant program, FMA - Flood Mitigation Assistance grant program, HMGP - Hazard Mitigation Grant Program, LPDM - Legislative Pre-disaster Mitigation grant program, PDM - Pre-disaster Mitigation grant program, RFC - Repetitive Flood Claims grant program, SRL - Severe Repetitive Loss grant program",text,2,1,0,0,0,e9ab93fd-fd13-4dd0-93e2-79427c67c01d,2023-05-21T01:46:53.955Z,9978c5ce98a7bd73c4013c1b10e97b9e07c5b28e
openfema-49,HazardMitigationAssistanceProjects,3,programFy,Program FY,"The fiscal year the disaster declaration date for disaster programs; the fiscal year from the Project Identifier for non-disaster programs (e.g., 2005 from PDMC-PJ-04-AL-2005-001)",smallint,3,1,0,0,0,188a1b36-059b-4e9a-bcc2-ef49abd8b0aa,2023-05-21T01:46:53.955Z,02bdab2113afed6215c5d4953a081936a010dbd0
openfema-49,HazardMitigationAssistanceProjects,3,region,Region,Number (1-10) used to represent the Region associated with the project,smallint,4,1,0,0,0,58800e78-4ca5-4820-822d-33ee81f51247,2023-05-21T01:46:53.955Z,55379cfa1964ed88c82ce7fd0a148ce354ad8163
openfema-49,HazardMitigationAssistanceProjects,3,state,State,"Full name of the State (e.g., Virginia) associated with the project",text,5,1,0,0,0,27ce2e1f-5e2b-4850-bae6-e931194ebaa8,2023-05-21T01:46:53.955Z,9cf77a98daeb80e916cfc48fdec8ab34ebc0acd6
openfema-49,HazardMitigationAssistanceProjects,3,stateNumberCode,State Number Code,"FIPS code corresponding to the State (e.g., 51 represents Virginia/VA) associated with the project",text,6,1,0,0,0,c90f5147-224b-4dec-8de4-241a5242d1a8,2023-05-21T01:46:53.955Z,2b838d4d65d44bb3a3f37154239f26ac4c75df67
openfema-49,HazardMitigationAssistanceProjects,3,county,County,"Full name of the primary county (e.g., Broward) associated with the project. Note, projects can be associated with more than one county (see the Project Counties field) and are often reported as Statewide (e.g., 000 represents Statewide)",text,7,1,0,1,0,bf627c2b-7e97-45b0-a7d8-d4204d1a63e6,2023-05-21T01:46:53.955Z,3066e8e1823af7417bdc4a06face04114d80e0c1
openfema-49,HazardMitigationAssistanceProjects,3,countyCode,County Code,"FIPS code uniquely identifying the primary county (e.g., 011 represents Broward County) associated with the project. Note, projects can be associated with more than one county (see the Project Counties field) and are often reported as Statewide (e.g., 000 represents Statewide)",text,8,1,0,1,0,c211b257-7807-44de-a285-8b08144b4c3e,2023-05-21T01:46:53.955Z,7286e7161f8ec67291b85146966fff42bdc5e312
openfema-49,HazardMitigationAssistanceProjects,3,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster. Note, some older non-disaster projects will report a disaster number due to the system of record used at the time. For more information on the disaster process, please visit https://www.fema.gov/disasters/how-declared",smallint,9,1,0,0,0,88bc7d7b-b544-4909-8f5e-cc56a8916541,2023-05-21T01:46:53.955Z,995501ef674756393ee70a38701433ebe5870159
openfema-49,HazardMitigationAssistanceProjects,3,projectCounties,Project Counties,"County, or Counties, associated with the project.  When a project involves more than one county, a semicolon-delimited list of counties is displayed",text,10,1,0,1,0,bceb2540-3ab0-4795-bf97-de15da3b284b,2023-05-21T01:46:53.955Z,cf9d3d3f526dbb57c77def51bd8876b5649f6000
openfema-49,HazardMitigationAssistanceProjects,3,projectType,Project Type,"Project, or activity, type(s) for the project. When a project involves more than one type/activity, a semicolon-delimited list of types/activities is displayed",text,12,1,0,0,0,ab58a95a-43b7-4ed6-81a7-fe4a96527b92,2023-05-21T01:46:53.955Z,97d90f856b5e262107fb0cfda46a76de5753d838
openfema-49,HazardMitigationAssistanceProjects,3,recipient,Recipient,Name of the recipient (previously referred to as grantee) to which the grant is awarded. The recipient is accountable for the use of the funds provided by FEMA and is responsible for disbursing those funds to the subrecipient,text,14,1,0,1,0,19837a72-403a-4993-acc7-9af3c8328037,2023-05-21T01:46:53.955Z,f19e1a6c9a05e28cee87e9c7a09eec45c2c80ff6
